work_id,mp_name,state,district,constituency,work_title,work_category,work_description,recommendation_date,sanction_date,start_date,expected_completion_date,actual_completion_date,status,sanctioned_amount,estimated_cost,actual_expenditure,physical_progress,financial_progress,latitude,longitude,village,ward,beneficiary_area,implementing_agency,vendor,last_update_date,completion_certificate,utilization_certificate,audit_certificate,photo_available,asset_register_entry,data_source
MPLAD-MA-2024-0154,Hon. Member of Parliament (Nagpur Parliamentary),Maharashtra,Nagpur,Nagpur Parliamentary,"Modernization of School Boundary Wall and Playground, Ward 35",School Infrastructure & Classrooms,Standard infrastructure project under MPLADS guidelines for school infrastructure & classrooms to improve citizen access and public amenity.,2024-06-11,2024-07-31,2024-09-02,2025-01-21,,IN_PROGRESS,1742000.0,1742000.0,1491152.0,80.4,85.6,21.137453,79.065428,Gram Shivaji Nagar,Ward 29,Nagpur Block 5,Gram Panchayat Works Division,Registered Contractor V-158 Pvt Ltd,2026-07-28,False,True,False,True,True,SYNTHETIC_SIMULATED
MPLAD-RA-2024-0155,Hon. Member of Parliament (Jaipur Parliamentary),Rajasthan,Jaipur,Jaipur Parliamentary,"Augmentation of Village Piped Drinking Water Scheme, Ward 7",Drinking Water & Tube Wells,Standard infrastructure project under MPLADS guidelines for drinking water & tube wells to improve citizen access and public amenity.,2024-06-23,2024-08-21,2024-09-06,2025-02-15,,IN_PROGRESS,754000.0,754000.0,478790.0,50.3,63.5,26.891666,75.75706,Gram Bus Stand,Ward 17,Jaipur Block 6,District Urban Development Agency (DUDA),Registered Contractor V-122 Pvt Ltd,2026-06-09,False,False,False,False,True,SYNTHETIC_SIMULATED
MPLAD-MA-2024-0156,Hon. Member of Parliament (Nagpur Parliamentary),Maharashtra,Nagpur,Nagpur Parliamentary,Construction of Community Welfare Center at Govt Hospital,Community Hall & Cultural Centers,Standard infrastructure project under MPLADS guidelines for community hall & cultural centers to improve citizen access and public amenity.,2024-07-25,2024-09-20,2024-10-27,2025-03-30,2025-04-14,COMPLETED,2386000.0,2386000.0,2293432.48,100.0,100.0,21.116717,79.097666,Gram Hanuman Chowk,Ward 27,Nagpur Block 6,Public Health Engineering Department (PHED),Registered Contractor V-160 Pvt Ltd,2025-03-28,True,True,True,True,True,SYNTHETIC_SIMULATED
MPLAD-MA-2024-0157,Hon. Member of Parliament (Nagpur Parliamentary),Maharashtra,Nagpur,Nagpur Parliamentary,Erection of Senior Citizen Pavilion at Primary Health Center Panchayat,Community Hall & Cultural Centers,Standard infrastructure project under MPLADS guidelines for community hall & cultural centers to improve citizen access and public amenity.,2024-07-28,2024-08-30,2024-09-30,2025-02-28,2025-03-13,COMPLETED,2468000.0,2468000.0,2408250.42,100.0,100.0,21.159459,79.085228,Gram Ram Mandir,Ward 26,Nagpur Block 6,District Urban Development Agency (DUDA),Registered Contractor V-159 Pvt Ltd,2025-02-23,True,True,True,True,True,SYNTHETIC_SIMULATED
MPLAD-RA-2024-0158,Hon. Member of Parliament (Jaipur Parliamentary),Rajasthan,Jaipur,Jaipur Parliamentary,"Development of Multipurpose Cultural Hall, Ward 15",Community Hall & Cultural Centers,Standard infrastructure project under MPLADS guidelines for community hall & cultural centers to improve citizen access and public amenity.,2024-09-04,2024-10-09,2024-11-09,2025-03-01,,IN_PROGRESS,2118000.0,2118000.0,929802.0,44.9,43.9,26.921975,75.804832,Gram Panchayat Bhavan,Ward 21,Jaipur Block 6,Gram Panchayat Works Division,Registered Contractor V-122 Pvt Ltd,2026-07-27,False,False,False,True,True,SYNTHETIC_SIMULATED
MPLAD-UT-2024-0159,Hon. Member of Parliament (Lucknow Parliamentary),Uttar Pradesh,Lucknow,Lucknow Parliamentary,"Construction of CC Road from Kisan Mandi to Shivaji Nagar, Ward 18",Road Works,Standard infrastructure project under MPLADS guidelines for road works to improve citizen access and public amenity.,2024-05-04,2024-06-30,2024-07-28,2024-12-14,2024-12-12,COMPLETED,1279000.0,1279000.0,1313468.15,100.0,100.0,26.850177,80.972499,Gram Ambedkar Nagar,Ward 4,Lucknow Block 5,Zila Parishad Engineering Wing,Registered Contractor V-126 Pvt Ltd,2024-12-06,True,True,True,True,True,SYNTHETIC_SIMULATED
MPLAD-MA-2024-0160,Hon. Member of Parliament (Nagpur Parliamentary),Maharashtra,Nagpur,Nagpur Parliamentary,Erection of Senior Citizen Pavilion at Ambedkar Nagar Panchayat,Community Hall & Cultural Centers,Standard infrastructure project under MPLADS guidelines for community hall & cultural centers to improve citizen access and public amenity.,2024-02-08,2024-03-15,2024-04-20,2024-11-06,,IN_PROGRESS,2111000.0,2111000.0,1697244.0,83.0,80.4,21.164818,79.068441,Gram Primary Health Center,Ward 28,Nagpur Block 4,Public Works Department (PWD) Rural,Registered Contractor V-159 Pvt Ltd,2026-07-29,False,True,False,True,True,SYNTHETIC_SIMULATED
MPLAD-MA-2024-0161,Hon. Member of Parliament (Nagpur Parliamentary),Maharashtra,Nagpur,Nagpur Parliamentary,Installation of Decentralized Solid Waste Management Unit at Shivaji Nagar,Public Sanitation & Drainage,Standard infrastructure project under MPLADS guidelines for public sanitation & drainage to improve citizen access and public amenity.,2024-06-30,2024-07-28,2024-08-22,2024-12-05,2024-12-01,COMPLETED,614000.0,614000.0,620792.07,100.0,100.0,21.155592,78.992267,Gram Market Yard,Ward 20,Nagpur Block 2,Zila Parishad Engineering Wing,Registered Contractor V-111 Pvt Ltd,2024-11-30,True,True,True,True,True,SYNTHETIC_SIMULATED
MPLAD-UT-2024-0162,Hon. Member of Parliament (Lucknow Parliamentary),Uttar Pradesh,Lucknow,Lucknow Parliamentary,Installation of Solar Dual Pump Tube Well at Navodaya Vidyalaya,Drinking Water & Tube Wells,Standard infrastructure project under MPLADS guidelines for drinking water & tube wells to improve citizen access and public amenity.,2024-07-05,2024-08-05,2024-09-06,2024-12-26,,IN_PROGRESS,600000.0,600000.0,184800.0,33.4,30.8,26.835965,80.968551,Gram Railway Crossing,Ward 5,Lucknow Block 2,Public Health Engineering Department (PHED),Registered Contractor V-169 Pvt Ltd,2026-07-27,False,False,False,True,True,SYNTHETIC_SIMULATED
MPLAD-UT-2024-0163,Hon. Member of Parliament (Lucknow Parliamentary),Uttar Pradesh,Lucknow,Lucknow Parliamentary,Development of Science Laboratory & Smart Classroom at Ram Mandir,School Infrastructure & Classrooms,Standard infrastructure project under MPLADS guidelines for school infrastructure & classrooms to improve citizen access and public amenity.,2024-07-09,2024-08-26,2024-09-25,2025-01-14,2025-01-13,COMPLETED,1705000.0,1705000.0,1677141.03,100.0,100.0,26.844387,80.903814,Gram Gandhi Park,Ward 10,Lucknow Block 2,Public Health Engineering Department (PHED),Registered Contractor V-154 Pvt Ltd,2025-01-12,True,True,True,True,True,SYNTHETIC_SIMULATED
MPLAD-UT-2024-0164,Hon. Member of Parliament (Lucknow Parliamentary),Uttar Pradesh,Lucknow,Lucknow Parliamentary,Installation of Decentralized Solid Waste Management Unit at Kisan Mandi,Public Sanitation & Drainage,Standard infrastructure project under MPLADS guidelines for public sanitation & drainage to improve citizen access and public amenity.,2024-06-04,2024-07-01,2024-07-24,2025-01-29,,IN_PROGRESS,709000.0,709000.0,603359.0,84.5,85.1,26.848359,80.925131,Gram Gandhi Park,Ward 7,Lucknow Block 4,Zila Parishad Engineering Wing,Registered Contractor V-115 Pvt Ltd,2026-07-17,False,True,False,True,True,SYNTHETIC_SIMULATED
MPLAD-RA-2024-0165,Hon. Member of Parliament (Jaipur Parliamentary),Rajasthan,Jaipur,Jaipur Parliamentary,Erection of Senior Citizen Pavilion at Kisan Mandi Panchayat,Community Hall & Cultural Centers,Standard infrastructure project under MPLADS guidelines for community hall & cultural centers to improve citizen access and public amenity.,2024-03-17,2024-04-28,2024-06-09,2024-12-20,2024-12-20,COMPLETED,2192000.0,2192000.0,2172675.53,100.0,100.0,26.951122,75.814307,Gram Navodaya Vidyalaya,Ward 23,Jaipur Block 5,Gram Panchayat Works Division,Registered Contractor V-158 Pvt Ltd,2024-12-15,True,True,True,True,True,SYNTHETIC_SIMULATED
MPLAD-UT-2024-0166,Hon. Member of Parliament (Varanasi Parliamentary),Uttar Pradesh,Varanasi,Varanasi Parliamentary,Covered Drain Construction from Main Chowk to Shivaji Nagar,Public Sanitation & Drainage,Standard infrastructure project under MPLADS guidelines for public sanitation & drainage to improve citizen access and public amenity.,2024-08-05,2024-09-07,2024-10-17,2025-01-22,,IN_PROGRESS,634000.0,634000.0,369622.0,56.9,58.3,25.402785,82.994098,Gram Ambedkar Nagar,Ward 9,Varanasi Block 5,Public Works Department (PWD) Rural,Registered Contractor V-127 Pvt Ltd,2026-08-05,False,False,False,True,True,SYNTHETIC_SIMULATED
MPLAD-RA-2024-0167,Hon. Member of Parliament (Jaipur Parliamentary),Rajasthan,Jaipur,Jaipur Parliamentary,"Construction of Separate Girls Sanitation Facility at Govt High School, Navodaya Vidyalaya",School Infrastructure & Classrooms,Standard infrastructure project under MPLADS guidelines for school infrastructure & classrooms to improve citizen access and public amenity.,2024-08-18,2024-09-15,2024-10-22,2025-05-10,2025-06-09,COMPLETED,1869000.0,1869000.0,1882919.02,100.0,100.0,26.92539,75.766161,Gram Railway Crossing,Ward 5,Jaipur Block 5,Gram Panchayat Works Division,Registered Contractor V-136 Pvt Ltd,2025-05-04,True,True,True,True,True,SYNTHETIC_SIMULATED
MPLAD-KA-2024-0168,Hon. Member of Parliament (Mysuru-Kodagu Parliamentary),Karnataka,Mysuru,Mysuru-Kodagu Parliamentary,"Construction of 2 Additional Classrooms in Govt Upper Primary School, Primary Health Center",School Infrastructure & Classrooms,Standard infrastructure project under MPLADS guidelines for school infrastructure & classrooms to improve citizen access and public amenity.,2024-06-20,2024-07-15,2024-08-11,2025-01-13,,IN_PROGRESS,1875000.0,1875000.0,1350000.0,66.7,72.0,12.290351,76.635205,Gram Navodaya Vidyalaya,Ward 25,Mysuru Block 6,Public Health Engineering Department (PHED),Registered Contractor V-110 Pvt Ltd,2026-07-27,False,False,False,True,True,SYNTHETIC_SIMULATED
MPLAD-RA-2024-0169,Hon. Member of Parliament (Jodhpur Parliamentary),Rajasthan,Jodhpur,Jodhpur Parliamentary,"Development of Multipurpose Cultural Hall, Ward 22",Community Hall & Cultural Centers,Standard infrastructure project under MPLADS guidelines for community hall & cultural centers to improve citizen access and public amenity.,2024-04-20,2024-05-23,2024-07-07,2024-11-28,,IN_PROGRESS,2308000.0,2308000.0,1204776.0,54.7,52.2,26.218092,73.044891,Gram Ambedkar Nagar,Ward 28,Jodhpur Block 4,Gram Panchayat Works Division,Registered Contractor V-169 Pvt Ltd,2026-08-01,False,False,False,True,True,SYNTHETIC_SIMULATED
MPLAD-KA-2024-0170,Hon. Member of Parliament (Bengaluru Rural Parliamentary),Karnataka,Bengaluru Rural,Bengaluru Rural Parliamentary,Upgradation and Tarring of Rural Link Road near Bus Stand,Road Works,Standard infrastructure project under MPLADS guidelines for road works to improve citizen access and public amenity.,2024-01-14,2024-02-10,2024-03-25,2024-10-10,2024-09-25,COMPLETED,1799000.0,1799000.0,1803149.47,100.0,100.0,13.212833,77.594022,Gram Main Chauraha,Ward 21,Bengaluru Rural Block 3,Gram Panchayat Works Division,Registered Contractor V-159 Pvt Ltd,2024-09-24,True,True,True,True,True,SYNTHETIC_SIMULATED
MPLAD-MA-2024-0171,Hon. Member of Parliament (Nagpur Parliamentary),Maharashtra,Nagpur,Nagpur Parliamentary,"Construction of CC Road from Market Yard to Shastri Colony, Ward 15",Road Works,Standard infrastructure project under MPLADS guidelines for road works to improve citizen access and public amenity.,2024-01-31,2024-03-14,2024-04-19,2024-11-10,,IN_PROGRESS,1831000.0,1831000.0,547469.0,28.1,29.9,21.176289,79.076789,Gram Shivaji Nagar,Ward 4,Nagpur Block 1,District Urban Development Agency (DUDA),Registered Contractor V-133 Pvt Ltd,2026-07-18,False,False,False,True,True,SYNTHETIC_SIMULATED
MPLAD-MA-2024-0172,Hon. Member of Parliament (Nagpur Parliamentary),Maharashtra,Nagpur,Nagpur Parliamentary,Development of Approach Road connecting Shivaji Nagar Main Gate,Road Works,Standard infrastructure project under MPLADS guidelines for road works to improve citizen access and public amenity.,2024-03-07,2024-04-29,2024-06-04,2024-10-28,2024-10-20,COMPLETED,1406000.0,1406000.0,1400752.78,100.0,100.0,21.131517,79.016866,Gram Hanuman Chowk,Ward 8,Nagpur Block 4,Public Works Department (PWD) Rural,Registered Contractor V-176 Pvt Ltd,2024-10-16,True,True,True,True,True,SYNTHETIC_SIMULATED
MPLAD-RA-2024-0173,Hon. Member of Parliament (Jaipur Parliamentary),Rajasthan,Jaipur,Jaipur Parliamentary,Laying of Interlocking Tile Road at Hanuman Chowk Sector 10,Road Works,Standard infrastructure project under MPLADS guidelines for road works to improve citizen access and public amenity.,2024-08-22,2024-09-30,2024-10-19,2025-03-06,,IN_PROGRESS,1297000.0,1297000.0,844347.0,70.2,65.1,26.949206,75.757776,Gram Ram Mandir,Ward 20,Jaipur Block 6,District Urban Development Agency (DUDA),Registered Contractor V-148 Pvt Ltd,2026-07-20,False,False,False,True,True,SYNTHETIC_SIMULATED
MPLAD-MA-2024-0174,Hon. Member of Parliament (Nagpur Parliamentary),Maharashtra,Nagpur,Nagpur Parliamentary,Construction of B.R. Ambedkar Community Bhavan near Ambedkar Nagar,Community Hall & Cultural Centers,Standard infrastructure project under MPLADS guidelines for community hall & cultural centers to improve citizen access and public amenity.,2024-09-01,2024-10-17,2024-11-20,2025-05-16,,IN_PROGRESS,2637000.0,2637000.0,1149732.0,38.0,43.6,21.146362,79.079829,Gram Primary Health Center,Ward 14,Nagpur Block 3,Public Works Department (PWD) Rural,Registered Contractor V-120 Pvt Ltd,2026-08-06,False,False,False,True,True,SYNTHETIC_SIMULATED
MPLAD-MA-2024-0175,Hon. Member of Parliament (Pune Parliamentary),Maharashtra,Pune,Pune Parliamentary,"Development of Multipurpose Cultural Hall, Ward 20",Community Hall & Cultural Centers,Standard infrastructure project under MPLADS guidelines for community hall & cultural centers to improve citizen access and public amenity.,2024-05-30,2024-07-27,2024-08-30,2025-02-28,,IN_PROGRESS,2145000.0,2145000.0,1595880.0,71.7,74.4,18.551634,73.860047,Gram Shivaji Nagar,Ward 13,Pune Block 3,Gram Panchayat Works Division,Registered Contractor V-132 Pvt Ltd,2026-07-14,False,False,False,True,True,SYNTHETIC_SIMULATED
MPLAD-RA-2024-0176,Hon. Member of Parliament (Jaipur Parliamentary),Rajasthan,Jaipur,Jaipur Parliamentary,"Construction of Separate Girls Sanitation Facility at Govt High School, Panchayat Bhavan",School Infrastructure & Classrooms,Standard infrastructure project under MPLADS guidelines for school infrastructure & classrooms to improve citizen access and public amenity.,2024-03-11,2024-05-01,2024-06-05,2024-11-18,2024-11-26,COMPLETED,1976000.0,1976000.0,1943377.35,100.0,100.0,26.922443,75.793082,Gram Primary Health Center,Ward 18,Jaipur Block 6,Public Health Engineering Department (PHED),Registered Contractor V-115 Pvt Ltd,2024-11-16,True,True,True,True,True,SYNTHETIC_SIMULATED
MPLAD-MA-2024-0177,Hon. Member of Parliament (Nagpur Parliamentary),Maharashtra,Nagpur,Nagpur Parliamentary,Laying of Interlocking Tile Road at Govt Hospital Sector 33,Road Works,Standard infrastructure project under MPLADS guidelines for road works to improve citizen access and public amenity.,2024-01-27,2024-02-16,2024-03-10,2024-07-05,2024-07-15,COMPLETED,1721000.0,1721000.0,1788788.91,100.0,100.0,21.157647,79.073665,Gram Kisan Mandi,Ward 14,Nagpur Block 4,Gram Panchayat Works Division,Registered Contractor V-176 Pvt Ltd,2024-07-02,True,True,True,True,True,SYNTHETIC_SIMULATED
MPLAD-UT-2024-0178,Hon. Member of Parliament (Varanasi Parliamentary),Uttar Pradesh,Varanasi,Varanasi Parliamentary,"Construction of Underground Drainage System at Primary Health Center, Ward 35",Public Sanitation & Drainage,Standard infrastructure project under MPLADS guidelines for public sanitation & drainage to improve citizen access and public amenity.,2024-02-18,2024-03-26,2024-04-12,2024-08-19,2024-08-13,COMPLETED,681000.0,681000.0,668178.27,100.0,100.0,25.397074,82.956841,Gram Govt Hospital,Ward 23,Varanasi Block 4,Zila Parishad Engineering Wing,Registered Contractor V-179 Pvt Ltd,2024-08-11,True,True,True,True,True,SYNTHETIC_SIMULATED
MPLAD-MA-2024-0179,Hon. Member of Parliament (Pune Parliamentary),Maharashtra,Pune,Pune Parliamentary,Installation of Solar Dual Pump Tube Well at Shivaji Nagar,Drinking Water & Tube Wells,Standard infrastructure project under MPLADS guidelines for drinking water & tube wells to improve citizen access and public amenity.,2024-02-08,2024-03-28,2024-05-01,2024-10-15,2024-10-07,COMPLETED,756000.0,756000.0,775841.88,100.0,100.0,18.549462,73.826737,Gram Panchayat Bhavan,Ward 16,Pune Block 3,Gram Panchayat Works Division,Registered Contractor V-156 Pvt Ltd,2024-10-08,True,True,True,True,True,SYNTHETIC_SIMULATED
MPLAD-KA-2024-0180,Hon. Member of Parliament (Bengaluru Rural Parliamentary),Karnataka,Bengaluru Rural,Bengaluru Rural Parliamentary,Construction of Community Welfare Center at Hanuman Chowk,Community Hall & Cultural Centers,Standard infrastructure project under MPLADS guidelines for community hall & cultural centers to improve citizen access and public amenity.,2024-07-15,2024-08-11,2024-09-19,2025-04-12,2025-04-14,COMPLETED,2639000.0,2639000.0,2723779.8,100.0,100.0,13.207282,77.562837,Gram Railway Crossing,Ward 15,Bengaluru Rural Block 5,Public Works Department (PWD) Rural,Registered Contractor V-135 Pvt Ltd,2025-03-28,True,True,True,True,True,SYNTHETIC_SIMULATED
MPLAD-KA-2024-0181,Hon. Member of Parliament (Bengaluru Rural Parliamentary),Karnataka,Bengaluru Rural,Bengaluru Rural Parliamentary,"Construction of 2 Additional Classrooms in Govt Upper Primary School, Bus Stand",School Infrastructure & Classrooms,Standard infrastructure project under MPLADS guidelines for school infrastructure & classrooms to improve citizen access and public amenity.,2024-04-13,2024-05-13,2024-06-05,2024-12-10,2025-01-07,COMPLETED,1751000.0,1751000.0,1703591.92,100.0,100.0,13.214554,77.540743,Gram Ram Mandir,Ward 28,Bengaluru Rural Block 1,Zila Parishad Engineering Wing,Registered Contractor V-122 Pvt Ltd,2024-11-20,True,True,True,True,True,SYNTHETIC_SIMULATED
MPLAD-MA-2024-0182,Hon. Member of Parliament (Pune Parliamentary),Maharashtra,Pune,Pune Parliamentary,"Modernization of School Boundary Wall and Playground, Ward 21",School Infrastructure & Classrooms,Standard infrastructure project under MPLADS guidelines for school infrastructure & classrooms to improve citizen access and public amenity.,2024-09-01,2024-09-30,2024-10-20,2025-05-17,,IN_PROGRESS,2066000.0,2066000.0,981350.0,31.1,47.5,18.533606,73.890435,Gram Govt Hospital,Ward 27,Pune Block 1,District Urban Development Agency (DUDA),Registered Contractor V-150 Pvt Ltd,2026-06-04,False,False,False,True,True,SYNTHETIC_SIMULATED
